content,sources ,ratingCategories,title,garageIds
"Bonjour nous vous remercions pour votre avis. Il est important pour nous car cela nous permet d'améliorer notre qualité de service. Nous sommes désolés que votre expérience n'ait pas été à la hauteur de vos attentes. Sachez que la satisfaction de nos clients reste notre priorité. Concernant le problème que vous avez rapporté, nous prendrons les mesures nécessaires. À bientôt, l'équipe de @Nom du garage.",DataFile,detractor,Détracteur 1,5878ad63a4121b1a00bcdbcb
"Bonjour nous vous remercions pour votre avis. Il est important pour nous car cela nous permet d'améliorer notre qualité de service. Nous sommes désolés que votre expérience n'ait pas été à la hauteur de vos attentes. Sachez que la satisfaction de nos clients reste notre priorité. Concernant le problème que vous avez rapporté, nous prendrons les mesures nécessaires. À bientôt, l'équipe de @Nom du garage.",DataFile,detractor,Détracteur 1,5878ae44a4121b1a00bcdbda
"Bonjour nous vous remercions pour votre avis. Il est important pour nous car cela nous permet d'améliorer notre qualité de service. Nous sommes désolés que votre expérience n'ait pas été à la hauteur de vos attentes. Sachez que la satisfaction de nos clients reste notre priorité. Concernant le problème que vous avez rapporté, nous prendrons les mesures nécessaires. À bientôt, l'équipe de @Nom du garage.",DataFile,detractor,Détracteur 1,5878af18a4121b1a00bcdbee
"Bonjour nous vous remercions pour votre avis. Il est important pour nous car cela nous permet d'améliorer notre qualité de service. Nous sommes désolés que votre expérience n'ait pas été à la hauteur de vos attentes. Sachez que la satisfaction de nos clients reste notre priorité. Concernant le problème que vous avez rapporté, nous prendrons les mesures nécessaires. À bientôt, l'équipe de @Nom du garage.",DataFile,detractor,Détracteur 1,5878b031a4121b1a00bcdbf0
"Bonjour nous vous remercions pour votre avis. Il est important pour nous car cela nous permet d'améliorer notre qualité de service. Nous sommes désolés que votre expérience n'ait pas été à la hauteur de vos attentes. Sachez que la satisfaction de nos clients reste notre priorité. Concernant le problème que vous avez rapporté, nous prendrons les mesures nécessaires. À bientôt, l'équipe de @Nom du garage.",DataFile,detractor,Détracteur 1,5878b0e0a4121b1a00bcdbf3
"Bonjour nous vous remercions pour votre avis. Il est important pour nous car cela nous permet d'améliorer notre qualité de service. Nous sommes désolés que votre expérience n'ait pas été à la hauteur de vos attentes. Sachez que la satisfaction de nos clients reste notre priorité. Concernant le problème que vous avez rapporté, nous prendrons les mesures nécessaires. À bientôt, l'équipe de @Nom du garage.",DataFile,detractor,Détracteur 1,5878b17ba4121b1a00bcdbf7
"Bonjour nous vous remercions pour votre avis. Il est important pour nous car cela nous permet d'améliorer notre qualité de service. Nous sommes désolés que votre expérience n'ait pas été à la hauteur de vos attentes. Sachez que la satisfaction de nos clients reste notre priorité. Concernant le problème que vous avez rapporté, nous prendrons les mesures nécessaires. À bientôt, l'équipe de @Nom du garage.",DataFile,detractor,Détracteur 1,5878b273a4121b1a00bcdbfb
"Bonjour nous vous remercions pour votre avis. Il est important pour nous car cela nous permet d'améliorer notre qualité de service. Nous sommes désolés que votre expérience n'ait pas été à la hauteur de vos attentes. Sachez que la satisfaction de nos clients reste notre priorité. Concernant le problème que vous avez rapporté, nous prendrons les mesures nécessaires. À bientôt, l'équipe de @Nom du garage.",DataFile,detractor,Détracteur 1,5878b302a4121b1a00bcdbfe
"Bonjour nous vous remercions pour votre avis. Il est important pour nous car cela nous permet d'améliorer notre qualité de service. Nous sommes désolés que votre expérience n'ait pas été à la hauteur de vos attentes. Sachez que la satisfaction de nos clients reste notre priorité. Concernant le problème que vous avez rapporté, nous prendrons les mesures nécessaires. À bientôt, l'équipe de @Nom du garage.",DataFile,detractor,Détracteur 1,5878b39aa4121b1a00bcdbff
"Bonjour nous vous remercions pour votre avis. Il est important pour nous car cela nous permet d'améliorer notre qualité de service. Nous sommes désolés que votre expérience n'ait pas été à la hauteur de vos attentes. Sachez que la satisfaction de nos clients reste notre priorité. Concernant le problème que vous avez rapporté, nous prendrons les mesures nécessaires. À bientôt, l'équipe de @Nom du garage.",DataFile,detractor,Détracteur 1,5915cf45d8f0041a00a8ee58
"Bonjour nous vous remercions pour votre avis. Il est important pour nous car cela nous permet d'améliorer notre qualité de service. Nous sommes désolés que votre expérience n'ait pas été à la hauteur de vos attentes. Sachez que la satisfaction de nos clients reste notre priorité. Concernant le problème que vous avez rapporté, nous prendrons les mesures nécessaires. À bientôt, l'équipe de @Nom du garage.",DataFile,detractor,Détracteur 1,5915cfedd8f0041a00a8eeda
"Bonjour nous vous remercions pour votre avis. Il est important pour nous car cela nous permet d'améliorer notre qualité de service. Nous sommes désolés que votre expérience n'ait pas été à la hauteur de vos attentes. Sachez que la satisfaction de nos clients reste notre priorité. Concernant le problème que vous avez rapporté, nous prendrons les mesures nécessaires. À bientôt, l'équipe de @Nom du garage.",DataFile,detractor,Détracteur 1,5915d321d8f0041a00a8f196
"Bonjour nous vous remercions pour votre avis. Il est important pour nous car cela nous permet d'améliorer notre qualité de service. Nous sommes désolés que votre expérience n'ait pas été à la hauteur de vos attentes. Sachez que la satisfaction de nos clients reste notre priorité. Concernant le problème que vous avez rapporté, nous prendrons les mesures nécessaires. À bientôt, l'équipe de @Nom du garage.",DataFile,detractor,Détracteur 1,5e37e97da14ef500158759f6
"Bonjour nous vous remercions pour votre avis. Il est important pour nous car cela nous permet d'améliorer notre qualité de service. Nous sommes désolés que votre expérience n'ait pas été à la hauteur de vos attentes. Sachez que la satisfaction de nos clients reste notre priorité. Concernant le problème que vous avez rapporté, nous prendrons les mesures nécessaires. À bientôt, l'équipe de @Nom du garage.",DataFile,detractor,Détracteur 1,5e37eab1a14ef50015875a4e
"Bonjour nous vous remercions pour votre avis. Il est important pour nous car cela nous permet d'améliorer notre qualité de service. Nous sommes désolés que votre expérience n'ait pas été à la hauteur de vos attentes. Sachez que la satisfaction de nos clients reste notre priorité. Concernant le problème que vous avez rapporté, nous prendrons les mesures nécessaires. À bientôt, l'équipe de @Nom du garage.",DataFile,detractor,Détracteur 1,5ef20760d980f6003354ec1c
"Bonjour nous vous remercions pour votre avis. Il est important pour nous car cela nous permet d'améliorer notre qualité de service. Nous sommes désolés que votre expérience n'ait pas été à la hauteur de vos attentes. Sachez que la satisfaction de nos clients reste notre priorité. Concernant le problème que vous avez rapporté, nous prendrons les mesures nécessaires. À bientôt, l'équipe de @Nom du garage.",Facebook,detractor,Détracteur 1,580a39a3c872791900761740
"Bonjour nous vous remercions pour votre avis. Il est important pour nous car cela nous permet d'améliorer notre qualité de service. Nous sommes désolés que votre expérience n'ait pas été à la hauteur de vos attentes. Sachez que la satisfaction de nos clients reste notre priorité. Concernant le problème que vous avez rapporté, nous prendrons les mesures nécessaires. À bientôt, l'équipe de @Nom du garage.",Facebook,detractor,Détracteur 1,580a3ab5c8727919007617a3
"Bonjour nous vous remercions pour votre avis. Il est important pour nous car cela nous permet d'améliorer notre qualité de service. Nous sommes désolés que votre expérience n'ait pas été à la hauteur de vos attentes. Sachez que la satisfaction de nos clients reste notre priorité. Concernant le problème que vous avez rapporté, nous prendrons les mesures nécessaires. À bientôt, l'équipe de @Nom du garage.",Facebook,detractor,Détracteur 1,580a3b3cc8727919007617ca
"Bonjour nous vous remercions pour votre avis. Il est important pour nous car cela nous permet d'améliorer notre qualité de service. Nous sommes désolés que votre expérience n'ait pas été à la hauteur de vos attentes. Sachez que la satisfaction de nos clients reste notre priorité. Concernant le problème que vous avez rapporté, nous prendrons les mesures nécessaires. À bientôt, l'équipe de @Nom du garage.",Facebook,detractor,Détracteur 1,5878a552a4121b1a00bcdb7b
"Bonjour nous vous remercions pour votre avis. Il est important pour nous car cela nous permet d'améliorer notre qualité de service. Nous sommes désolés que votre expérience n'ait pas été à la hauteur de vos attentes. Sachez que la satisfaction de nos clients reste notre priorité. Concernant le problème que vous avez rapporté, nous prendrons les mesures nécessaires. À bientôt, l'équipe de @Nom du garage.",Facebook,detractor,Détracteur 1,5878a558a4121b1a00bcdb7c
"Bonjour nous vous remercions pour votre avis. Il est important pour nous car cela nous permet d'améliorer notre qualité de service. Nous sommes désolés que votre expérience n'ait pas été à la hauteur de vos attentes. Sachez que la satisfaction de nos clients reste notre priorité. Concernant le problème que vous avez rapporté, nous prendrons les mesures nécessaires. À bientôt, l'équipe de @Nom du garage.",Facebook,detractor,Détracteur 1,5878a8b6a4121b1a00bcdbae
"Bonjour nous vous remercions pour votre avis. Il est important pour nous car cela nous permet d'améliorer notre qualité de service. Nous sommes désolés que votre expérience n'ait pas été à la hauteur de vos attentes. Sachez que la satisfaction de nos clients reste notre priorité. Concernant le problème que vous avez rapporté, nous prendrons les mesures nécessaires. À bientôt, l'équipe de @Nom du garage.",Facebook,detractor,Détracteur 1,5878abb2a4121b1a00bcdbbf
"Bonjour nous vous remercions pour votre avis. Il est important pour nous car cela nous permet d'améliorer notre qualité de service. Nous sommes désolés que votre expérience n'ait pas été à la hauteur de vos attentes. Sachez que la satisfaction de nos clients reste notre priorité. Concernant le problème que vous avez rapporté, nous prendrons les mesures nécessaires. À bientôt, l'équipe de @Nom du garage.",Facebook,detractor,Détracteur 1,5878ad63a4121b1a00bcdbcb
"Bonjour nous vous remercions pour votre avis. Il est important pour nous car cela nous permet d'améliorer notre qualité de service. Nous sommes désolés que votre expérience n'ait pas été à la hauteur de vos attentes. Sachez que la satisfaction de nos clients reste notre priorité. Concernant le problème que vous avez rapporté, nous prendrons les mesures nécessaires. À bientôt, l'équipe de @Nom du garage.",Facebook,detractor,Détracteur 1,5878ae44a4121b1a00bcdbda
"Bonjour nous vous remercions pour votre avis. Il est important pour nous car cela nous permet d'améliorer notre qualité de service. Nous sommes désolés que votre expérience n'ait pas été à la hauteur de vos attentes. Sachez que la satisfaction de nos clients reste notre priorité. Concernant le problème que vous avez rapporté, nous prendrons les mesures nécessaires. À bientôt, l'équipe de @Nom du garage.",Facebook,detractor,Détracteur 1,5878af18a4121b1a00bcdbee
"Bonjour nous vous remercions pour votre avis. Il est important pour nous car cela nous permet d'améliorer notre qualité de service. Nous sommes désolés que votre expérience n'ait pas été à la hauteur de vos attentes. Sachez que la satisfaction de nos clients reste notre priorité. Concernant le problème que vous avez rapporté, nous prendrons les mesures nécessaires. À bientôt, l'équipe de @Nom du garage.",Facebook,detractor,Détracteur 1,5878b031a4121b1a00bcdbf0
"Bonjour nous vous remercions pour votre avis. Il est important pour nous car cela nous permet d'améliorer notre qualité de service. Nous sommes désolés que votre expérience n'ait pas été à la hauteur de vos attentes. Sachez que la satisfaction de nos clients reste notre priorité. Concernant le problème que vous avez rapporté, nous prendrons les mesures nécessaires. À bientôt, l'équipe de @Nom du garage.",Facebook,detractor,Détracteur 1,5878b0e0a4121b1a00bcdbf3
